Time,Rate,Error,Fracexp
2019-09-12 17:35:12.229260,1.5362709,1.2394639,1.0
2019-09-12 17:35:13.229260,3.072465,1.7528448,1.0
2019-09-12 17:35:14.229260,2.827812,1.68161,1.0
2019-09-12 17:35:15.229260,2.9649549,1.7219044,1.0
2019-09-12 17:35:16.229260,8.513447,2.917781,1.0
2019-09-12 17:35:17.229260,4.134386,2.033319,1.0
2019-09-12 17:35:18.229260,5.661843,2.3794627,1.0
2019-09-12 17:35:19.229260,8.606019,2.9336016,1.0
2019-09-12 17:35:20.229260,4.2996984,2.0735714,1.0
2019-09-12 17:35:21.229260,8.738609,2.9561138,1.0
2019-09-12 17:35:22.229260,4.1519294,2.0376284,1.0
2019-09-12 17:35:23.229260,5.467769,2.3383262,1.0
2019-09-12 17:35:24.229260,7.299062,2.7016776,1.0
2019-09-12 17:35:25.229260,5.3769984,2.3188355,1.0
2019-09-12 17:35:26.229260,11.18347,3.3441696,1.0
2019-09-12 17:35:27.229260,4.079065,2.0196695,1.0
2019-09-12 17:35:28.229260,4.143283,2.0355055,1.0
2019-09-12 17:35:29.229260,1.381103,1.1752034,1.0
2019-09-12 17:35:30.229260,0.0,0.0,1.0
2019-09-12 17:35:31.229260,4.2752643,2.0676713,1.0
2019-09-12 17:35:32.229260,4.0359917,2.0089777,1.0
2019-09-12 17:35:33.229260,5.8606396,2.4208758,1.0
2019-09-12 17:35:34.229260,6.7304206,2.5943055,1.0
2019-09-12 17:35:35.229260,7.233116,2.6894453,1.0
2019-09-12 17:35:36.229260,8.888092,2.9812903,1.0
2019-09-12 17:35:37.229260,2.762167,1.6619768,1.0
2019-09-12 17:35:38.229260,5.424188,2.3289886,1.0
2019-09-12 17:35:39.229260,1.3422174,1.1585411,1.0
2019-09-12 17:35:40.229260,4.320192,2.0785072,1.0
2019-09-12 17:35:41.229260,8.022377,2.83238,1.0
2019-09-12 17:35:42.229260,7.1806827,2.6796796,1.0
2019-09-12 17:35:43.229260,8.54506,2.9231935,1.0
2019-09-12 17:35:44.229260,4.208034,2.0513494,1.0
2019-09-12 17:35:45.229260,5.5018554,2.3456035,1.0
2019-09-12 17:35:46.229260,5.4666047,2.338077,1.0
2019-09-12 17:35:47.229260,4.102616,2.0254915,1.0
2019-09-12 17:35:48.229260,6.9066563,2.6280518,1.0
2019-09-12 17:35:49.229260,5.575141,2.3611736,1.0
2019-09-12 17:35:50.229260,5.762641,2.4005501,1.0
2019-09-12 17:35:51.229260,8.559357,2.9256377,1.0
2019-09-12 17:35:52.229260,1.5471448,1.2438427,1.0
2019-09-12 17:35:53.229260,2.73117,1.6526252,1.0
2019-09-12 17:35:54.229260,5.4210377,2.3283122,1.0
2019-09-12 17:35:55.229260,8.492898,2.9142578,1.0
2019-09-12 17:35:56.229260,2.692716,1.6409497,1.0
2019-09-12 17:35:57.229260,5.1427503,2.2677634,1.0
2019-09-12 17:35:58.229260,4.3677373,2.0899131,1.0
2019-09-12 17:35:59.229260,0.0,0.0,1.0
2019-09-12 17:36:00.229260,7.0964713,2.6639204,1.0
2019-09-12 17:36:01.229260,6.8439493,2.6160944,1.0
2019-09-12 17:36:02.229260,2.6815624,1.6375477,1.0
2019-09-12 17:36:03.229260,6.047444,2.459155,1.0
2019-09-12 17:36:04.229260,14.074471,3.751596,1.0
2019-09-12 17:36:05.229260,4.0833797,2.0207374,1.0
2019-09-12 17:36:06.229260,1.4538645,1.205763,1.0
2019-09-12 17:36:07.229260,6.8624597,2.6196296,1.0
2019-09-12 17:36:08.229260,8.230209,2.8688343,1.0
2019-09-12 17:36:09.229260,5.5271726,2.3509939,1.0
2019-09-12 17:36:10.229260,7.086638,2.662074,1.0
2019-09-12 17:36:11.229260,7.0228944,2.6500745,1.0
2019-09-12 17:36:12.229260,2.6492114,1.6276398,1.0
2019-09-12 17:36:13.229260,5.686547,2.384648,1.0
2019-09-12 17:36:14.229260,2.609006,1.6152418,1.0
2019-09-12 17:36:15.229260,7.0539246,2.6559227,1.0
2019-09-12 17:36:16.229260,6.864185,2.6199589,1.0
2019-09-12 17:36:17.229260,3.9720073,1.9929895,1.0
2019-09-12 17:36:18.229260,5.3236766,2.3073094,1.0
2019-09-12 17:36:19.229260,4.161516,2.0399795,1.0
2019-09-12 17:36:20.229260,4.1628113,2.0402968,1.0
2019-09-12 17:36:21.229260,1.3916463,1.1796806,1.0
2019-09-12 17:36:22.229260,5.3479447,2.3125625,1.0
2019-09-12 17:36:23.229260,2.8575776,1.6904371,1.0
2019-09-12 17:36:24.229260,4.447364,2.1088774,1.0
2019-09-12 17:36:25.229260,0.0,0.0,1.0
2019-09-12 17:36:26.229260,4.2832723,2.0696068,1.0
2019-09-12 17:36:27.229260,2.6755755,1.6357187,1.0
2019-09-12 17:36:28.229260,6.9380007,2.6340084,1.0
2019-09-12 17:36:29.229260,1.2960798,1.138455,1.0
2019-09-12 17:36:30.229260,2.6459594,1.6266406,1.0
2019-09-12 17:36:31.229260,0.0,0.0,1.0
2019-09-12 17:36:32.229260,12.854601,3.5853314,1.0
2019-09-12 17:36:33.229260,7.1412907,2.6723194,1.0
2019-09-12 17:36:34.229260,5.1123376,2.2610478,1.0
2019-09-12 17:36:35.229260,5.7116804,2.3899121,1.0
2019-09-12 17:36:36.229260,9.704334,3.115178,1.0
2019-09-12 17:36:37.229260,8.335488,2.8871245,1.0
2019-09-12 17:36:38.229260,2.8240428,1.6804888,1.0
2019-09-12 17:36:39.229260,5.3566275,2.3144388,1.0
2019-09-12 17:36:40.229260,6.972871,2.6406195,1.0
2019-09-12 17:36:41.229260,2.7218146,1.6497923,1.0
2019-09-12 17:36:42.229260,10.743474,3.2777238,1.0
2019-09-12 17:36:43.229260,0.0,0.0,1.0
2019-09-12 17:36:44.229260,8.262141,2.8743942,1.0
2019-09-12 17:36:45.229260,1.505041,1.2268012,1.0
2019-09-12 17:36:46.229260,5.5633698,2.3586798,1.0
2019-09-12 17:36:47.229260,2.7747924,1.6657708,1.0
2019-09-12 17:36:48.229260,12.369407,3.5170166,1.0
2019-09-12 17:36:49.229260,4.227704,2.056138,1.0
2019-09-12 17:36:50.229260,1.3355628,1.1556655,1.0
2019-09-12 17:36:51.229260,2.7143035,1.6475143,1.0
2019-09-12 17:36:52.229260,2.9525595,1.7183013,1.0
2019-09-12 17:36:53.229260,6.9749002,2.6410036,1.0
2019-09-12 17:36:54.229260,4.129712,2.0321693,1.0
2019-09-12 17:36:55.229260,0.0,0.0,1.0
2019-09-12 17:36:56.229260,5.62769,2.3722754,1.0
2019-09-12 17:36:57.229260,3.8738868,1.9682192,1.0
2019-09-12 17:36:58.229260,2.669441,1.6338423,1.0
2019-09-12 17:36:59.229260,2.8308966,1.6825268,1.0
2019-09-12 17:37:00.229260,5.567934,2.359647,1.0
2019-09-12 17:37:01.229260,2.7691755,1.664084,1.0
2019-09-12 17:37:02.229260,2.6488361,1.6275245,1.0
2019-09-12 17:37:03.229260,6.9894443,2.6437557,1.0
2019-09-12 17:37:04.229260,2.9435635,1.7156817,1.0
2019-09-12 17:37:05.229260,1.5012764,1.2252659,1.0
2019-09-12 17:37:06.229260,11.123112,3.3351328,1.0
2019-09-12 17:37:07.229260,5.583496,2.3629422,1.0
2019-09-12 17:37:08.229260,5.5918183,2.3647027,1.0
2019-09-12 17:37:09.229260,1.5006584,1.2250136,1.0
2019-09-12 17:37:10.229260,2.6607714,1.6311871,1.0
2019-09-12 17:37:11.229260,8.53622,2.921681,1.0
2019-09-12 17:37:12.229260,4.5055914,2.1226377,1.0
2019-09-12 17:37:13.229260,5.633203,2.373437,1.0
2019-09-12 17:37:14.229260,4.1960177,2.0484183,1.0
2019-09-12 17:37:15.229260,4.211207,2.0521226,1.0
2019-09-12 17:37:16.229260,11.24399,3.353206,1.0
2019-09-12 17:37:17.229260,9.534312,3.087768,1.0
2019-09-12 17:37:18.229260,5.5849643,2.3632529,1.0
2019-09-12 17:37:19.229260,6.7695985,2.6018453,1.0
2019-09-12 17:37:20.229260,5.6027694,2.367017,1.0
2019-09-12 17:37:21.229260,4.1512284,2.0374563,1.0
2019-09-12 17:37:22.229260,4.138695,2.0343783,1.0
2019-09-12 17:37:23.229260,10.008265,3.1635842,1.0
2019-09-12 17:37:24.229260,6.7775645,2.6033757,1.0
2019-09-12 17:37:25.229260,4.1116943,2.0277314,1.0
2019-09-12 17:37:26.229260,2.7491348,1.6580515,1.0
2019-09-12 17:37:27.229260,8.883766,2.9805648,1.0
2019-09-12 17:37:28.229260,5.7795258,2.4040644,1.0
2019-09-12 17:37:29.229260,2.8874083,1.6992376,1.0
2019-09-12 17:37:30.229260,6.686819,2.5858884,1.0
2019-09-12 17:37:31.229260,2.669423,1.633837,1.0
2019-09-12 17:37:32.229260,2.6728265,1.6348782,1.0
2019-09-12 17:37:33.229260,1.3891239,1.178611,1.0
2019-09-12 17:37:34.229260,11.158686,3.340462,1.0
2019-09-12 17:37:35.229260,2.7307718,1.6525047,1.0
2019-09-12 17:37:36.229260,6.9030204,2.6273599,1.0
2019-09-12 17:37:37.229260,4.337124,2.0825763,1.0
2019-09-12 17:37:38.229260,4.1898575,2.046914,1.0
2019-09-12 17:37:39.229260,6.6714087,2.582907,1.0
2019-09-12 17:37:40.229260,12.13845,3.4840279,1.0
2019-09-12 17:37:41.229260,5.4829607,2.3415723,1.0
2019-09-12 17:37:42.229260,9.603372,3.0989308,1.0
2019-09-12 17:37:43.229260,12.39955,3.5212996,1.0
2019-09-12 17:37:44.229260,2.989269,1.7289503,1.0
2019-09-12 17:37:45.229260,10.968672,3.3118985,1.0
2019-09-12 17:37:46.229260,7.0715823,2.6592448,1.0
2019-09-12 17:37:47.229260,6.8686996,2.6208203,1.0
2019-09-12 17:37:48.229260,3.912966,1.9781219,1.0
2019-09-12 17:37:49.229260,2.645003,1.6263466,1.0
2019-09-12 17:37:50.229260,1.387133,1.1777661,1.0
2019-09-12 17:37:51.229260,2.748929,1.6579895,1.0
2019-09-12 17:37:52.229260,12.528984,3.5396304,1.0
2019-09-12 17:37:53.229260,4.2012563,2.0496967,1.0
2019-09-12 17:37:54.229260,5.4484468,2.3341908,1.0
2019-09-12 17:37:55.229260,5.446277,2.333726,1.0
2019-09-12 17:37:56.229260,2.812316,1.6769961,1.0
2019-09-12 17:37:57.229260,3.9054143,1.9762121,1.0
2019-09-12 17:37:58.229260,4.162894,2.040317,1.0
2019-09-12 17:37:59.229260,6.779142,2.6036785,1.0
2019-09-12 17:38:00.229260,7.144655,2.6729488,1.0
2019-09-12 17:38:01.229260,8.052675,2.8377235,1.0
2019-09-12 17:38:02.229260,5.378399,2.3191376,1.0
2019-09-12 17:38:03.229260,7.975844,2.8241537,1.0
2019-09-12 17:38:04.229260,2.7729115,1.6652062,1.0
2019-09-12 17:38:05.229260,4.0077357,2.001933,1.0
2019-09-12 17:38:06.229260,2.910544,1.7060317,1.0
2019-09-12 17:38:07.229260,4.080729,2.0200815,1.0
2019-09-12 17:38:08.229260,10.973628,3.3126466,1.0
2019-09-12 17:38:09.229260,5.340087,2.3108628,1.0
2019-09-12 17:38:10.229260,1.2878051,1.134815,1.0
2019-09-12 17:38:11.229260,2.8946962,1.7013807,1.0
2019-09-12 17:38:12.229260,7.9851904,2.8258078,1.0
2019-09-12 17:38:13.229260,4.0824275,2.0205019,1.0
2019-09-12 17:38:14.229260,6.9306803,2.6326184,1.0
2019-09-12 17:38:15.229260,5.538908,2.3534884,1.0
2019-09-12 17:38:16.229260,6.7174363,2.5918016,1.0
2019-09-12 17:38:17.229260,4.0492363,2.0122714,1.0
2019-09-12 17:38:18.229260,6.7278113,2.5938025,1.0
2019-09-12 17:38:19.229260,1.3187393,1.1483637,1.0
2019-09-12 17:38:20.229260,2.8262613,1.6811488,1.0
2019-09-12 17:38:21.229260,6.697483,2.5879495,1.0
2019-09-12 17:38:22.229260,12.91948,3.5943677,1.0
2019-09-12 17:38:23.229260,5.5349884,2.3526556,1.0
2019-09-12 17:38:24.229260,3.8860195,1.9712989,1.0
2019-09-12 17:38:25.229260,5.3621154,2.3156242,1.0
2019-09-12 17:38:26.229260,4.034214,2.0085354,1.0
2019-09-12 17:38:27.229260,4.1633863,2.0404377,1.0
2019-09-12 17:38:28.229260,8.190074,2.8618305,1.0
2019-09-12 17:38:29.229260,2.5964653,1.6113552,1.0
2019-09-12 17:38:30.229260,2.8108459,1.6765578,1.0
2019-09-12 17:38:31.229260,2.72091,1.6495181,1.0
2019-09-12 17:38:32.229260,5.506095,2.346507,1.0
2019-09-12 17:38:33.229260,8.046333,2.836606,1.0
2019-09-12 17:38:34.229260,9.38808,3.0639973,1.0
2019-09-12 17:38:35.229260,4.0835266,2.0207736,1.0
2019-09-12 17:38:36.229260,1.285166,1.1336516,1.0
2019-09-12 17:38:37.229260,5.1161113,2.2618823,1.0
2019-09-12 17:38:38.229260,1.4434227,1.2014253,1.0
2019-09-12 17:38:39.229260,5.437423,2.3318284,1.0
2019-09-12 17:38:40.229260,10.370399,3.2203104,1.0
2019-09-12 17:38:41.229260,8.1950655,2.8627024,1.0
2019-09-12 17:38:42.229260,7.1804304,2.6796324,1.0
2019-09-12 17:38:43.229260,5.3510203,2.3132272,1.0
2019-09-12 17:38:44.229260,8.485779,2.913036,1.0
2019-09-12 17:38:45.229260,4.0646386,2.016095,1.0
2019-09-12 17:38:46.229260,2.6652918,1.6325722,1.0
2019-09-12 17:38:47.229260,4.0109944,2.0027468,1.0
2019-09-12 17:38:48.229260,6.850458,2.617338,1.0
2019-09-12 17:38:49.229260,2.7943683,1.6716365,1.0
2019-09-12 17:38:50.229260,9.217064,3.0359619,1.0
2019-09-12 17:38:51.229260,9.561476,3.0921636,1.0
2019-09-12 17:38:52.229260,5.292012,2.3004375,1.0
2019-09-12 17:38:53.229260,7.1102037,2.6664965,1.0
2019-09-12 17:38:54.229260,3.9911394,1.9977837,1.0
2019-09-12 17:38:55.229260,2.861978,1.6917381,1.0
2019-09-12 17:38:56.229260,4.124067,2.0307798,1.0
2019-09-12 17:38:57.229260,6.609357,2.570867,1.0
2019-09-12 17:38:58.229260,0.0,0.0,1.0
2019-09-12 17:38:59.229260,4.2090325,2.0515926,1.0
2019-09-12 17:39:00.229260,4.0882096,2.0219321,1.0
2019-09-12 17:39:01.229260,4.0006347,2.0001585,1.0
2019-09-12 17:39:02.229260,5.7665324,2.4013605,1.0
2019-09-12 17:39:03.229260,2.6377356,1.6241107,1.0
2019-09-12 17:39:04.229260,5.7543306,2.3988185,1.0
2019-09-12 17:39:05.229260,6.5854917,2.5662212,1.0
2019-09-12 17:39:06.229260,3.9241676,1.9809512,1.0
2019-09-12 17:39:07.229260,1.3346834,1.155285,1.0
2019-09-12 17:39:08.229260,10.756563,3.27972,1.0
2019-09-12 17:39:09.229260,1.3344438,1.1551813,1.0
2019-09-12 17:39:10.229260,1.3039544,1.1419082,1.0
2019-09-12 17:39:11.229260,1.3342022,1.1550767,1.0
2019-09-12 17:39:12.229260,4.1531796,2.0379353,1.0
2019-09-12 17:39:13.229260,8.191762,2.8621254,1.0
2019-09-12 17:39:14.229260,7.165778,2.676897,1.0
2019-09-12 17:39:15.229260,1.4554769,1.2064315,1.0
2019-09-12 17:39:16.229260,6.4892364,2.5473979,1.0
2019-09-12 17:39:17.229260,6.7755423,2.6029873,1.0
2019-09-12 17:39:18.229260,2.5957823,1.6111431,1.0
2019-09-12 17:39:19.229260,6.7068667,2.589762,1.0
2019-09-12 17:39:20.229260,4.2568665,2.0632174,1.0
2019-09-12 17:39:21.229260,6.6190243,2.5727465,1.0
2019-09-12 17:39:22.229260,8.440215,2.9052048,1.0
2019-09-12 17:39:23.229260,0.0,0.0,1.0
2019-09-12 17:39:24.229260,6.699267,2.5882943,1.0
2019-09-12 17:39:25.229260,6.548826,2.5590675,1.0
2019-09-12 17:39:26.229260,2.5842936,1.6075739,1.0
2019-09-12 17:39:27.229260,2.6853502,1.6387038,1.0
2019-09-12 17:39:28.229260,0.0,0.0,1.0
2019-09-12 17:39:29.229260,2.6910007,1.640427,1.0
2019-09-12 17:39:30.229260,5.4364853,2.3316271,1.0
2019-09-12 17:39:31.229260,5.3679256,2.3168783,1.0
2019-09-12 17:39:32.229260,5.5230803,2.3501234,1.0
2019-09-12 17:39:33.229260,2.723882,1.6504188,1.0
2019-09-12 17:39:34.229260,2.7203794,1.6493572,1.0
2019-09-12 17:39:35.229260,4.0691366,2.01721,1.0
2019-09-12 17:39:36.229260,2.7230885,1.6501783,1.0
2019-09-12 17:39:37.229260,3.895128,1.9736079,1.0
2019-09-12 17:39:38.229260,9.431144,3.0710168,1.0
2019-09-12 17:39:39.229260,3.9621432,1.9905133,1.0
2019-09-12 17:39:40.229260,5.320869,2.306701,1.0
2019-09-12 17:39:41.229260,7.9000607,2.8107047,1.0
2019-09-12 17:39:42.229260,5.33564,2.3099005,1.0
2019-09-12 17:39:43.229260,2.6920345,1.6407421,1.0
2019-09-12 17:39:44.229260,9.591381,3.0969956,1.0
2019-09-12 17:39:45.229260,6.8300905,2.613444,1.0
2019-09-12 17:39:46.229260,8.24708,2.871773,1.0
2019-09-12 17:39:47.229260,1.3144549,1.1464968,1.0
2019-09-12 17:39:48.229260,6.6759534,2.5837867,1.0
2019-09-12 17:39:49.229260,0.0,0.0,1.0
2019-09-12 17:39:50.229260,4.0780473,2.0194175,1.0
2019-09-12 17:39:51.229260,5.6553764,2.3781035,1.0
2019-09-12 17:39:52.229260,4.1690826,2.0418332,1.0
2019-09-12 17:39:53.229260,1.423827,1.1932422,1.0
2019-09-12 17:39:54.229260,4.280395,2.0689116,1.0
2019-09-12 17:39:55.229260,6.4565096,2.5409663,1.0
2019-09-12 17:39:56.229260,4.176006,2.0435278,1.0
2019-09-12 17:39:57.229260,3.9718397,1.9929475,1.0
2019-09-12 17:39:58.229260,9.438555,3.0722232,1.0
2019-09-12 17:39:59.229260,5.58998,2.3643138,1.0
2019-09-12 17:40:00.229260,5.1895723,2.2780633,1.0
2019-09-12 17:40:01.229260,2.9284966,1.7112851,1.0
2019-09-12 17:40:02.229260,5.33633,2.3100498,1.0
2019-09-12 17:40:03.229260,10.502739,3.240793,1.0
2019-09-12 17:40:04.229260,4.0766706,2.0190766,1.0
2019-09-12 17:40:05.229260,1.3131642,1.1459337,1.0
2019-09-12 17:40:06.229260,0.0,0.0,1.0
2019-09-12 17:40:07.229260,8.056845,2.838458,1.0
2019-09-12 17:40:08.229260,5.245701,2.2903495,1.0
2019-09-12 17:40:09.229260,2.750602,1.6584939,1.0
2019-09-12 17:40:10.229260,2.7823236,1.6680299,1.0
2019-09-12 17:40:11.229260,3.9920568,1.9980133,1.0
2019-09-12 17:40:12.229260,5.3935637,2.3224046,1.0
2019-09-12 17:40:13.229260,2.614319,1.6168857,1.0
2019-09-12 17:40:14.229260,5.604014,2.3672798,1.0
2019-09-12 17:40:15.229260,2.8965678,1.7019306,1.0
2019-09-12 17:40:16.229260,5.516106,2.3486392,1.0
2019-09-12 17:40:17.229260,5.512538,2.3478794,1.0
2019-09-12 17:40:18.229260,2.547866,1.5962037,1.0
2019-09-12 17:40:19.229260,9.356567,3.0588508,1.0
2019-09-12 17:40:20.229260,4.128345,2.031833,1.0
2019-09-12 17:40:21.229260,4.3101807,2.0760975,1.0
2019-09-12 17:40:22.229260,8.997659,2.9996097,1.0
2019-09-12 17:40:23.229260,2.4911895,1.5783502,1.0
2019-09-12 17:40:24.229260,5.2084346,2.2821996,1.0
2019-09-12 17:40:25.229260,1.3777578,1.1737792,1.0
2019-09-12 17:40:26.229260,2.8339725,1.6834407,1.0
2019-09-12 17:40:27.229260,2.6041977,1.6137527,1.0
2019-09-12 17:40:28.229260,4.2586756,2.0636559,1.0
2019-09-12 17:40:29.229260,5.614613,2.3695176,1.0
2019-09-12 17:40:30.229260,2.794991,1.6718227,1.0
2019-09-12 17:40:31.229260,1.2700793,1.1269779,1.0
2019-09-12 17:40:32.229260,4.090237,2.0224335,1.0
2019-09-12 17:40:33.229260,4.1347013,2.0333965,1.0
2019-09-12 17:40:34.229260,6.708635,2.5901031,1.0
2019-09-12 17:40:35.229260,2.7257607,1.6509877,1.0
2019-09-12 17:40:36.229260,1.3308575,1.153628,1.0
2019-09-12 17:40:37.229260,3.9644246,1.9910862,1.0
2019-09-12 17:40:38.229260,5.418924,2.3278582,1.0
2019-09-12 17:40:39.229260,6.68559,2.5856507,1.0
2019-09-12 17:40:40.229260,7.8092513,2.7945037,1.0
2019-09-12 17:40:41.229260,7.779343,2.7891474,1.0
2019-09-12 17:40:42.229260,2.637791,1.6241277,1.0
2019-09-12 17:40:43.229260,5.2552934,2.2924426,1.0
2019-09-12 17:40:44.229260,5.4151807,2.327054,1.0
2019-09-12 17:40:45.229260,6.6208878,2.5731087,1.0
2019-09-12 17:40:46.229260,5.3308296,2.3088589,1.0
2019-09-12 17:40:47.229260,5.3655024,2.3163555,1.0
2019-09-12 17:40:48.229260,8.329535,2.8860934,1.0
2019-09-12 17:40:49.229260,1.3526057,1.1630157,1.0
2019-09-12 17:40:50.229260,3.8771625,1.9690511,1.0
2019-09-12 17:40:51.229260,3.9640687,1.990997,1.0
2019-09-12 17:40:52.229260,5.5659046,2.359217,1.0
2019-09-12 17:40:53.229260,5.534,2.3524456,1.0
2019-09-12 17:40:54.229260,3.9969041,1.9992259,1.0
2019-09-12 17:40:55.229260,6.5684595,2.5629005,1.0
2019-09-12 17:40:56.229260,2.5107572,1.5845369,1.0
2019-09-12 17:40:57.229260,6.511774,2.551818,1.0
2019-09-12 17:40:58.229260,3.8315196,1.9574268,1.0
2019-09-12 17:40:59.229260,6.492689,2.5480757,1.0
2019-09-12 17:41:00.229260,6.8138447,2.6103342,1.0
2019-09-12 17:41:01.229260,4.098709,2.0245268,1.0
2019-09-12 17:41:02.229260,2.669178,1.6337619,1.0
2019-09-12 17:41:03.229260,5.3024616,2.3027074,1.0
2019-09-12 17:41:04.229260,4.2434225,2.059957,1.0
2019-09-12 17:41:05.229260,5.4376683,2.3318808,1.0
2019-09-12 17:41:06.229260,6.805769,2.6087868,1.0
2019-09-12 17:41:07.229260,6.7680244,2.6015427,1.0
2019-09-12 17:41:08.229260,6.472924,2.5441942,1.0
2019-09-12 17:41:09.229260,1.2920208,1.136671,1.0
2019-09-12 17:41:10.229260,6.7661743,2.601187,1.0
2019-09-12 17:41:11.229260,6.5253315,2.554473,1.0
2019-09-12 17:41:12.229260,6.7955737,2.606832,1.0
2019-09-12 17:41:13.229260,2.5389135,1.5933968,1.0
2019-09-12 17:41:14.229260,6.739661,2.5960858,1.0
2019-09-12 17:41:15.229260,4.0543585,2.0135438,1.0
2019-09-12 17:41:16.229260,3.889278,1.9721253,1.0
2019-09-12 17:41:17.229260,8.294386,2.8799975,1.0
2019-09-12 17:41:18.229260,5.2895193,2.2998955,1.0
2019-09-12 17:41:19.229260,5.457267,2.3360794,1.0
2019-09-12 17:41:20.229260,6.7873187,2.6052482,1.0
2019-09-12 17:41:21.229260,5.12469,2.2637777,1.0
2019-09-12 17:41:22.229260,8.214306,2.866061,1.0
2019-09-12 17:41:23.229260,7.7700243,2.7874763,1.0
2019-09-12 17:41:24.229260,4.085122,2.0211685,1.0
2019-09-12 17:41:25.229260,8.180998,2.8602443,1.0
2019-09-12 17:41:26.229260,5.501997,2.3456335,1.0
2019-09-12 17:41:27.229260,3.9805853,1.9951404,1.0
2019-09-12 17:41:28.229260,5.489505,2.3429692,1.0
2019-09-12 17:41:29.229260,10.774207,3.2824087,1.0
2019-09-12 17:41:30.229260,1.3088074,1.1440312,1.0
2019-09-12 17:41:31.229260,2.7462091,1.657169,1.0
2019-09-12 17:41:32.229260,5.329518,2.308575,1.0
2019-09-12 17:41:33.229260,6.2911005,2.5082066,1.0
2019-09-12 17:41:34.229260,3.8330154,1.9578089,1.0
2019-09-12 17:41:35.229260,3.8028579,1.9500917,1.0
2019-09-12 17:41:36.229260,2.691541,1.6405916,1.0
2019-09-12 17:41:37.229260,1.3619314,1.1670182,1.0
2019-09-12 17:41:38.229260,6.753775,2.5988026,1.0
2019-09-12 17:41:39.229260,6.841835,2.6156902,1.0
2019-09-12 17:41:40.229260,4.0534086,2.0133078,1.0
2019-09-12 17:41:41.229260,6.7329392,2.5947907,1.0
2019-09-12 17:41:42.229260,5.223788,2.2855606,1.0
2019-09-12 17:41:43.229260,5.3647337,2.3161895,1.0
2019-09-12 17:41:44.229260,5.3296785,2.3086097,1.0
2019-09-12 17:41:45.229260,9.448282,3.0738058,1.0
2019-09-12 17:41:46.229260,0.0,0.0,1.0
2019-09-12 17:41:47.229260,2.581922,1.6068361,1.0
2019-09-12 17:41:48.229260,5.1131287,2.2612228,1.0
2019-09-12 17:41:49.229260,4.0854735,2.0212555,1.0
2019-09-12 17:41:50.229260,1.3990521,1.1828153,1.0
2019-09-12 17:41:51.229260,6.504469,2.550386,1.0
2019-09-12 17:41:52.229260,11.90901,3.4509432,1.0
2019-09-12 17:41:53.229260,1.3986613,1.1826501,1.0
2019-09-12 17:41:54.229260,3.8715138,1.9676163,1.0
2019-09-12 17:41:55.229260,1.2643876,1.12445,1.0
2019-09-12 17:41:56.229260,5.296579,2.3014297,1.0
2019-09-12 17:41:57.229260,3.9705074,1.9926132,1.0
2019-09-12 17:41:58.229260,1.3162369,1.1472737,1.0
2019-09-12 17:41:59.229260,8.275395,2.8766987,1.0
2019-09-12 17:42:00.229260,12.467256,3.5309,1.0
2019-09-12 17:42:01.229260,5.1750064,2.274864,1.0
2019-09-12 17:42:02.229260,6.458946,2.5414457,1.0
2019-09-12 17:42:03.229260,5.3185053,2.3061886,1.0
2019-09-12 17:42:04.229260,8.175702,2.8593185,1.0
2019-09-12 17:42:05.229260,9.60195,3.0987012,1.0
2019-09-12 17:42:06.229260,5.4668083,2.3381207,1.0
2019-09-12 17:42:07.229260,6.472984,2.544206,1.0
2019-09-12 17:42:08.229260,3.8138247,1.9529016,1.0
2019-09-12 17:42:09.229260,4.053119,2.013236,1.0
2019-09-12 17:42:10.229260,1.3694794,1.1702476,1.0
2019-09-12 17:42:11.229260,2.5478048,1.5961845,1.0
2019-09-12 17:42:12.229260,1.254115,1.1198728,1.0
2019-09-12 17:42:13.229260,5.374149,2.318221,1.0
2019-09-12 17:42:14.229260,10.395796,3.2242513,1.0
2019-09-12 17:42:15.229260,1.3100725,1.1445841,1.0
2019-09-12 17:42:16.229260,9.45699,3.075222,1.0
2019-09-12 17:42:17.229260,5.273746,2.2964637,1.0
2019-09-12 17:42:18.229260,5.3520613,2.3134522,1.0
2019-09-12 17:42:19.229260,3.926233,1.9814725,1.0
2019-09-12 17:42:20.229260,1.4108249,1.1877815,1.0
2019-09-12 17:42:21.229260,1.2802242,1.13147,1.0
2019-09-12 17:42:22.229260,5.523965,2.3503118,1.0
2019-09-12 17:42:23.229260,2.7750611,1.6658515,1.0
2019-09-12 17:42:24.229260,10.705106,3.2718658,1.0
2019-09-12 17:42:25.229260,1.218783,1.1039851,1.0
2019-09-12 17:42:26.229260,5.4521646,2.3349872,1.0
2019-09-12 17:42:27.229260,2.6062038,1.6143742,1.0
2019-09-12 17:42:28.229260,9.409487,3.0674887,1.0
2019-09-12 17:42:29.229260,3.85648,1.9637922,1.0
2019-09-12 17:42:30.229260,7.610555,2.7587235,1.0
2019-09-12 17:42:31.229260,4.1149664,2.028538,1.0
2019-09-12 17:42:32.229260,13.169347,3.6289594,1.0
2019-09-12 17:42:33.229260,4.124519,2.0308912,1.0
2019-09-12 17:42:34.229260,10.803713,3.2869003,1.0
2019-09-12 17:42:35.229260,7.9921207,2.827034,1.0
2019-09-12 17:42:36.229260,0.0,0.0,1.0
2019-09-12 17:42:37.229260,5.410857,2.326125,1.0
2019-09-12 17:42:38.229260,6.695836,2.5876315,1.0
